SQL­CODE,GDSCODE,Symbol,Message Text
-901,335545213,invalid_timezone_offset,Invalid time zone offset: @1 - must use format +/-hours:minutes and be between -14:00 and +14:00
-901,335545214,invalid_timezone_region,Invalid time zone region: @1
-901,335545215,invalid_timezone_id,Invalid time zone ID: @1
-901,335545216,tom_decode64len,"Wrong base64 text length @1, should be multiple of 4"
-901,335545217,tom_strblob,Invalid first parameter datatype - need string or blob
-901,335545218,tom_reg,Error registering @1 - probably bad tomcrypt library
-901,335545219,tom_algorithm,Unknown crypt algorithm @1 in USING clause
-901,335545220,tom_mode_miss,Should specify mode parameter for symmetric cipher
-901,335545221,tom_mode_bad,Unknown symmetric crypt mode specified
-901,335545222,tom_no_mode,Mode parameter makes no sense for chosen cipher
-901,335545223,tom_iv_miss,Should specify initialization vector (IV) for chosen cipher and/or mode
-901,335545224,tom_no_iv,Initialization vector (IV) makes no sense for chosen cipher and/or mode
-901,335545225,tom_ctrtype_bad,Invalid counter endianess @1
-901,335545226,tom_no_ctrtype,Counter endianess parameter is not used in mode @1
-901,335545227,tom_ctr_big,"Too big counter value @1, maximum @2 can be used"
-901,335545228,tom_no_ctr,Counter length/value parameter is not used with @1 @2
-901,335545229,tom_iv_length,"Invalid initialization vector (IV) length @1, need @2"
-901,335545230,tom_error,TomCrypt library error: @1
-901,335545231,tom_yarrow_start,Starting PRNG yarrow
-901,335545232,tom_yarrow_setup,Setting up PRNG yarrow
-901,335545233,tom_init_mode,Initializing @1 mode
-901,335545234,tom_crypt_mode,Encrypting in @1 mode
-901,335545235,tom_decrypt_mode,Decrypting in @1 mode
-901,335545236,tom_init_cip,Initializing cipher @1
-901,335545237,tom_crypt_cip,Encrypting using cipher @1
-901,335545238,tom_decrypt_cip,Decrypting using cipher @1
-901,335545239,tom_setup_cip,Setting initialization vector (IV) for @1
-901,335545240,tom_setup_chacha,"Invalid initialization vector (IV) length @1, need  8 or 12"
-901,335545241,tom_encode,Encoding @1
-901,335545242,tom_decode,Decoding @1
-901,335545243,tom_rsa_import,Importing RSA key
-901,335545244,tom_oaep,Invalid OAEP packet
-901,335545245,tom_hash_bad,Unknown hash algorithm @1
-901,335545246,tom_rsa_make,Making RSA key
-901,335545247,tom_rsa_export,Exporting @1 RSA key
-901,335545248,tom_rsa_sign,RSA-signing data
-901,335545249,tom_rsa_verify,Verifying RSA-signed data
-901,335545250,tom_chacha_key,"Invalid key length @1, need 16 or 32"
-901,335545251,bad_repl_handle,invalid replicator handle
-901,335545252,tra_snapshot_does_not_exist,Transaction's base snapshot number does not exist
-901,335545253,eds_input_prm_not_used,Input parameter '@1' is not used in SQL query text
-901,335545255,invalid_time_zone_bind,Invalid time zone bind mode @1
-901,335545256,invalid_decfloat_bind,Invalid decfloat bind mode @1
-901,335545257,odd_hex_len,"Invalid hex text length @1, should be multiple of 2"
-901,335545258,invalid_hex_digit,Invalid hex digit @1 at position @2
-901,335545261,bind_convert,Can not convert @1 to @2
-901,335545264,dyn_no_create_priv,No permission for CREATE @1 operation
-901,335545265,suspend_without_returns,SUSPEND could not be used without RETURNS clause in PROCEDURE or EXECUTE BLOCK
-901,335545274,tom_key_length,"Invalid key length @1, need >@2"
-901,336068645,dyn_filter_not_found,BLOB Filter @1 not found
-901,336068649,dyn_func_not_found,Function @1 not found
-901,336068656,dyn_index_not_found,Index not found
-901,336068662,dyn_view_not_found,View @1 not found
-901,336068697,dyn_domain_not_found,Domain not found
-901,336068717,dyn_cant_modify_auto_trig,Triggers created automatically cannot be modified
-901,336068740,dyn_dup_table,Table @1 already exists
-901,336068748,dyn_proc_not_found,Procedure @1 not found
-901,336068752,dyn_exception_not_found,Exception not found
-901,336068754,dyn_proc_param_not_found,Parameter @1 in procedure @2 not found
-901,336068755,dyn_trig_not_found,Trigger @1 not found
-901,336068759,dyn_charset_not_found,Character set @1 not found
-901,336068760,dyn_collation_not_found,Collation @1 not found
-901,336068763,dyn_role_not_found,Role @1 not found
-901,336068767,dyn_name_longer,Name longer than database column size
-901,336068784,dyn_column_does_not_exist,column @1 does not exist in table/view @2
-901,336068796,dyn_role_does_not_exist,SQL role @1 does not exist
-901,336068797,dyn_no_grant_admin_opt,user @1 has no grant admin option on SQL role @2
-901,336068798,dyn_user_not_role_member,user @1 is not a member of SQL role @2
-901,336068799,dyn_delete_role_failed,@1 is not the owner of SQL role @2
-901,336068800,dyn_grant_role_to_user,@1 is a SQL role and not a user
-901,336068801,dyn_inv_sql_role_name,user name @1 could not be used for SQL role
-901,336068802,dyn_dup_sql_role,SQL role @1 already exists
-901,336068803,dyn_kywd_spec_for_role,keyword @1 can not be used as a SQL role name
-901,336068804,dyn_roles_not_supported,SQL roles are not supported in on older versions of the database.  A backup and restore of the database is required.
-901,336068820,dyn_zero_len_id,Zero length identifiers are not allowed
-901,336068822,dyn_gen_not_found,Sequence @1 not found
-901,336068840,dyn_wrong_gtt_scope,@1 cannot reference @2
-901,336068843,dyn_coll_used_table,Collation @1 is used in table @2 (field name @3) and cannot be dropped
-901,336068844,dyn_coll_used_domain,Collation @1 is used in domain @2 and cannot be dropped
-901,336068846,dyn_cannot_del_def_coll,Cannot delete default collation of CHARACTER SET @1
-901,336068849,dyn_table_not_found,Table @1 not found
-901,336068851,dyn_coll_used_procedure,Collation @1 is used in procedure @2 (parameter name @3) and cannot be dropped
-901,336068856,dyn_ods_not_supp_feature,Feature '@1' is not supported in ODS @2.@3
-901,336068858,dyn_no_empty_pw,Password should not be empty string
-901,336068859,dyn_dup_index,Index @1 already exists
-901,336068864,dyn_package_not_found,Package @1 not found
-901,336068865,dyn_schema_not_found,Schema @1 not found
-901,336068871,dyn_funcnotdef_package,Function @1 has not been defined on the package body @2
-901,336068872,dyn_procnotdef_package,Procedure @1 has not been defined on the package body @2
-901,336068873,dyn_funcsignat_package,Function @1 has a signature mismatch on package body @2
-901,336068874,dyn_procsignat_package,Procedure @1 has a signature mismatch on package body @2
-901,336068875,dyn_defvaldecl_package_proc,Default values for parameters are not allowed in the definition of a previously declared packaged procedure @1.@2
-901,336068877,dyn_package_body_exists,Package body @1 already exists
-901,336068879,dyn_newfc_oldsyntax,Cannot alter new style function @1 with ALTER EXTERNAL FUNCTION. Use ALTER FUNCTION instead.
-901,336068886,dyn_func_param_not_found,Parameter @1 in function @2 not found
-901,336068887,dyn_routine_param_not_found,Parameter @1 of routine @2 not found
-901,336068888,dyn_routine_param_ambiguous,Parameter @1 of routine @2 is ambiguous (found in both procedures and functions). Use a specifier keyword.
-901,336068889,dyn_coll_used_function,Collation @1 is used in function @2 (parameter name @3) and cannot be dropped
-901,336068890,dyn_domain_used_function,Domain @1 is used in function @2 (parameter name @3) and cannot be dropped
-901,336068891,dyn_alter_user_no_clause,ALTER USER requires at least one clause to be specified
-901,336068894,dyn_duplicate_package_item,Duplicate @1 @2
-901,336068895,dyn_cant_modify_sysobj,System @1 @2 cannot be modified
-901,336068896,dyn_cant_use_zero_increment,INCREMENT BY 0 is an illegal option for sequence @1
-901,336068897,dyn_cant_use_in_foreignkey,Can't use @1 in FOREIGN KEY constraint
-901,336068898,dyn_defvaldecl_package_func,Default values for parameters are not allowed in the definition of a previously declared packaged function @1.@2
-901,336068900,dyn_cyclic_role,role @1 can not be granted to role @2
-901,336068904,dyn_cant_use_zero_inc_ident,INCREMENT BY 0 is an illegal option for identity column @1 of table @2
-901,336068907,dyn_no_ddl_grant_opt_priv,no @1 privilege with grant option on DDL @2
-901,336068908,dyn_no_grant_opt_priv,no @1 privilege with grant option on object @2
-901,336068909,dyn_func_not_exist,Function @1 does not exist
-901,336068910,dyn_proc_not_exist,Procedure @1 does not exist
-901,336068911,dyn_pack_not_exist,Package @1 does not exist
-901,336068912,dyn_trig_not_exist,Trigger @1 does not exist
-901,336068913,dyn_view_not_exist,View @1 does not exist
-901,336068914,dyn_rel_not_exist,Table @1 does not exist
-901,336068915,dyn_exc_not_exist,Exception @1 does not exist
-901,336068916,dyn_gen_not_exist,Generator/Sequence @1 does not exist
-901,336068917,dyn_fld_not_exist,Field @1 of table @2 does not exist
-901,336397211,dsql_too_many_values,Too many values (more than @1) in member list to match against
-901,336397236,dsql_unsupp_feature_dialect,feature is not supported in dialect @1
-901,336397239,dsql_unsupported_in_auto_trans,@1 is not supported inside IN AUTONOMOUS TRANSACTION block
-901,336397258,dsql_alter_charset_failed,ALTER CHARACTER SET @1 failed
-901,336397259,dsql_comment_on_failed,COMMENT ON @1 failed
-901,336397260,dsql_create_func_failed,CREATE FUNCTION @1 failed
-901,336397261,dsql_alter_func_failed,ALTER FUNCTION @1 failed
-901,336397262,dsql_create_alter_func_failed,CREATE OR ALTER FUNCTION @1 failed
-901,336397263,dsql_drop_func_failed,DROP FUNCTION @1 failed
-901,336397264,dsql_recreate_func_failed,RECREATE FUNCTION @1 failed
-901,336397265,dsql_create_proc_failed,CREATE PROCEDURE @1 failed
-901,336397266,dsql_alter_proc_failed,ALTER PROCEDURE @1 failed
-901,336397267,dsql_create_alter_proc_failed,CREATE OR ALTER PROCEDURE @1 failed
-901,336397268,dsql_drop_proc_failed,DROP PROCEDURE @1 failed
-901,336397269,dsql_recreate_proc_failed,RECREATE PROCEDURE @1 failed
-901,336397270,dsql_create_trigger_failed,CREATE TRIGGER @1 failed
-901,336397271,dsql_alter_trigger_failed,ALTER TRIGGER @1 failed
-901,336397272,dsql_create_alter_trigger_failed,CREATE OR ALTER TRIGGER @1 failed
-901,336397273,dsql_drop_trigger_failed,DROP TRIGGER @1 failed
-901,336397274,dsql_recreate_trigger_failed,RECREATE TRIGGER @1 failed
-901,336397275,dsql_create_collation_failed,CREATE COLLATION @1 failed
-901,336397276,dsql_drop_collation_failed,DROP COLLATION @1 failed
-901,336397277,dsql_create_domain_failed,CREATE DOMAIN @1 failed
-901,336397278,dsql_alter_domain_failed,ALTER DOMAIN @1 failed
-901,336397279,dsql_drop_domain_failed,DROP DOMAIN @1 failed
-901,336397280,dsql_create_except_failed,CREATE EXCEPTION @1 failed
-901,336397281,dsql_alter_except_failed,ALTER EXCEPTION @1 failed
-901,336397282,dsql_create_alter_except_failed,CREATE OR ALTER EXCEPTION @1 failed
-901,336397283,dsql_recreate_except_failed,RECREATE EXCEPTION @1 failed
-901,336397284,dsql_drop_except_failed,DROP EXCEPTION @1 failed
-901,336397285,dsql_create_sequence_failed,CREATE SEQUENCE @1 failed
-901,336397286,dsql_create_table_failed,CREATE TABLE @1 failed
-901,336397287,dsql_alter_table_failed,ALTER TABLE @1 failed
-901,336397288,dsql_drop_table_failed,DROP TABLE @1 failed
-901,336397289,dsql_recreate_table_failed,RECREATE TABLE @1 failed
-901,336397290,dsql_create_pack_failed,CREATE PACKAGE @1 failed
-901,336397291,dsql_alter_pack_failed,ALTER PACKAGE @1 failed
-901,336397292,dsql_create_alter_pack_failed,CREATE OR ALTER PACKAGE @1 failed
-901,336397293,dsql_drop_pack_failed,DROP PACKAGE @1 failed
-901,336397294,dsql_recreate_pack_failed,RECREATE PACKAGE @1 failed
-901,336397295,dsql_create_pack_body_failed,CREATE PACKAGE BODY @1 failed
-901,336397296,dsql_drop_pack_body_failed,DROP PACKAGE BODY @1 failed
-901,336397297,dsql_recreate_pack_body_failed,RECREATE PACKAGE BODY @1 failed
-901,336397298,dsql_create_view_failed,CREATE VIEW @1 failed
-901,336397299,dsql_alter_view_failed,ALTER VIEW @1 failed
-901,336397300,dsql_create_alter_view_failed,CREATE OR ALTER VIEW @1 failed
-901,336397301,dsql_recreate_view_failed,RECREATE VIEW @1 failed
-901,336397302,dsql_drop_view_failed,DROP VIEW @1 failed
-901,336397303,dsql_drop_sequence_failed,DROP SEQUENCE @1 failed
-901,336397304,dsql_recreate_sequence_failed,RECREATE SEQUENCE @1 failed
-901,336397305,dsql_drop_index_failed,DROP INDEX @1 failed
-901,336397306,dsql_drop_filter_failed,DROP FILTER @1 failed
-901,336397307,dsql_drop_shadow_failed,DROP SHADOW @1 failed
-901,336397308,dsql_drop_role_failed,DROP ROLE @1 failed
-901,336397309,dsql_drop_user_failed,DROP USER @1 failed
-901,336397310,dsql_create_role_failed,CREATE ROLE @1 failed
-901,336397311,dsql_alter_role_failed,ALTER ROLE @1 failed
-901,336397312,dsql_alter_index_failed,ALTER INDEX @1 failed
-901,336397313,dsql_alter_database_failed,ALTER DATABASE failed
-901,336397314,dsql_create_shadow_failed,CREATE SHADOW @1 failed
-901,336397315,dsql_create_filter_failed,DECLARE FILTER @1 failed
-901,336397316,dsql_create_index_failed,CREATE INDEX @1 failed
-901,336397317,dsql_create_user_failed,CREATE USER @1 failed
-901,336397318,dsql_alter_user_failed,ALTER USER @1 failed
-901,336397319,dsql_grant_failed,GRANT failed
-901,336397320,dsql_revoke_failed,REVOKE failed
-901,336397322,dsql_mapping_failed,@2 MAPPING @1 failed
-901,336397323,dsql_alter_sequence_failed,ALTER SEQUENCE @1 failed
-901,336397324,dsql_create_generator_failed,CREATE GENERATOR @1 failed
-901,336397325,dsql_set_generator_failed,SET GENERATOR @1 failed
-901,336397330,dsql_max_exception_arguments,Number of arguments (@1) exceeds the maximum (@2) number of EXCEPTION USING arguments
-901,336397331,dsql_string_byte_length,String literal with @1 bytes exceeds the maximum length of @2 bytes
-901,336397332,dsql_string_char_length,String literal with @1 characters exceeds the maximum length of @2 characters for the @3 character set
-901,336397333,dsql_max_nesting,Too many BEGIN...END nesting. Maximum level is @1
-901,336397334,dsql_recreate_user_failed,RECREATE USER @1 failed
-902,335544333,bug_check,internal Firebird consistency check (@1)
-902,335544335,db_corrupt,database file appears corrupt (@1)
-902,335544344,io_error,"I/O error during ""@1"" operation for file ""@2"""
-902,335544346,metadata_corrupt,corrupt system table
-902,335544373,sys_request,operating system directive @1 failed
-902,335544384,badblk,internal error
-902,335544385,invpoolcl,internal error
-902,335544387,relbadblk,internal error
-902,335544388,blktoobig,block size exceeds implementation restriction
-902,335544394,badodsver,incompatible version of on-disk structure
-902,335544397,dirtypage,internal error
-902,335544398,waifortra,internal error
-902,335544399,doubleloc,internal error
-902,335544400,nodnotfnd,internal error
-902,335544401,dupnodfnd,internal error
-902,335544402,locnotmar,internal error
-902,335544404,corrupt,database corrupted
-902,335544405,badpage,checksum error on database page @1
-902,335544406,badindex,index is broken
-902,335544409,trareqmis,transaction--request mismatch (synchronization error)
-902,335544410,badhndcnt,bad handle count
-902,335544411,wrotpbver,wrong version of transaction parameter block
-902,335544412,wroblrver,"unsupported BLR version (expected @1, encountered @2)"
-902,335544413,wrodpbver,wrong version of database parameter block
-902,335544415,badrelation,database corrupted
-902,335544416,nodetach,internal error
-902,335544417,notremote,internal error
-902,335544422,dbfile,internal error
-902,335544423,orphan,internal error
-902,335544432,lockmanerr,lock manager error
-902,335544436,sqlerr,SQL error code = @1
-902,335544448,bad_sec_info,""
-902,335544449,invalid_sec_info,""
-902,335544470,buf_invalid,cache buffer for page @1 invalid
-902,335544471,indexnotdefined,there is no index in table @1 with id @2
-902,335544472,login,Your user name and password are not defined. Ask your database administrator to set up a Firebird login.
-902,335544478,jrn_enable,enable journal for database before starting online dump
-902,335544479,old_failure,online dump failure. Retry dump
-902,335544480,old_in_progress,an online dump is already in progress
-902,335544481,old_no_space,no more disk/tape space.  Cannot continue online dump
-902,335544482,no_wal_no_jrn,journaling allowed only if database has Write-ahead Log
-902,335544483,num_old_files,maximum number of online dump files that can be specified is 16
-902,335544484,wal_file_open,error in opening Write-ahead Log file during recovery
-902,335544486,wal_failure,Write-ahead log subsystem failure
-902,335544505,no_archive,must specify archive file when enabling long term journal for databases with round-robin log files
-902,335544506,shutinprog,database @1 shutdown in progress
-902,335544520,jrn_present,long-term journaling already enabled
-902,335544528,shutdown,database @1 shutdown
-902,335544557,shutfail,database shutdown unsuccessful
-902,335544564,no_jrn,long-term journaling not enabled
-902,335544569,dsql_error,Dynamic SQL Error
-902,335544653,psw_attach,cannot attach to password database
-902,335544654,psw_start_trans,cannot start transaction for password database
-902,335544717,err_stack_limit,stack size insufficent to execute current request
-902,335544721,network_error,"Unable to complete network request to host ""@1""."
-902,335544722,net_connect_err,Failed to establish a connection.
-902,335544723,net_connect_listen_err,Error while listening for an incoming connection.
-902,335544724,net_event_connect_err,Failed to establish a secondary connection for event processing.
-902,335544725,net_event_listen_err,Error while listening for an incoming event connection request.
-902,335544726,net_read_err,Error reading data from the connection.
-902,335544727,net_write_err,Error writing data to the connection.
-902,335544732,unsupported_network_drive,Access to databases on file servers is not supported.
-902,335544733,io_create_err,Error while trying to create file
-902,335544734,io_open_err,Error while trying to open file
-902,335544735,io_close_err,Error while trying to close file
-902,335544736,io_read_err,Error while trying to read from file
-902,335544737,io_write_err,Error while trying to write to file
-902,335544738,io_delete_err,Error while trying to delete file
-902,335544739,io_access_err,Error while trying to access file
-902,335544745,login_same_as_role_name,Your login @1 is same as one of the SQL role name. Ask your database administrator to set up a valid Firebird login.
-902,335544791,file_in_use,The file @1 is currently in use by another process.  Try again later.
-902,335544795,unexp_spb_form,"unexpected item in service parameter block, expected @1"
-902,335544809,extern_func_dir_error,"Function @1 is in @2, which is not in a permitted directory for external functions."
-902,335544819,io_32bit_exceeded_err,File exceeded maximum size of 2GB.  Add another database file or use a 64 bit I/O version of Firebird.
-902,335544831,conf_access_denied,Use of @1 at location @2 is not allowed by server configuration
-902,335544834,cursor_not_open,Cursor is not open
-902,335544841,cursor_already_open,Cursor is already open
-902,335544856,att_shutdown,connection shutdown
-902,335544882,long_login,"Login name too long (@1 characters, maximum allowed @2)"
-902,335544936,psw_db_error,Security database error
-902,335544970,missing_required_spb,Missing required item @1 in service parameter block
-902,335544971,net_server_shutdown,@1 server is shutdown
-902,335544974,no_threads,Could not start first worker thread - shutdown server
-902,335544975,net_event_connect_timeout,Timeout occurred while waiting for a secondary connection for event processing
-902,335544984,instance_conflict,Database is probably already opened by another engine instance in another Windows session
-902,335544987,no_trusted_spb,Use of TRUSTED switches in spb_command_line is prohibited
-902,335545029,missing_data_structures,Install incomplete. To complete security database initialization please CREATE USER. For details read doc/README.security_database.txt.
-902,335545030,protect_sys_tab,@1 operation is not allowed for system table @2
-902,335545032,wroblrver2,"unsupported BLR version (expected between @1 and @2, encountered @3)"
-902,335545043,decrypt_error,"Missing crypt plugin, but page appears encrypted"
-902,335545044,no_providers,No providers loaded
-902,335545053,miss_config,Missing configuration file: @1
-902,335545054,conf_line,@1: illegal line <@2>
-902,335545055,conf_include,Invalid include operator in @1 for <@2>
-902,335545056,include_depth,Include depth too big
-902,335545057,include_miss,File to include not found
-902,335545060,sec_context,Missing security context for @1
-902,335545061,multi_segment,Missing segment @1 in multisegment connect block parameter
-902,335545062,login_changed,Different logins in connect and attach packets - client library error
-902,335545063,auth_handshake_limit,Exceeded exchange limit during authentication handshake
-902,335545064,wirecrypt_incompatible,Incompatible wire encryption levels requested on client and server
-902,335545065,miss_wirecrypt,Client attempted to attach unencrypted but wire encryption is required
-902,335545066,wirecrypt_key,Client attempted to start wire encryption using unknown key @1
-902,335545067,wirecrypt_plugin,Client attempted to start wire encryption using unsupported plugin @1
-902,335545068,secdb_name,Error getting security database name from configuration file
-902,335545069,auth_data,Client authentication plugin is missing required data from server
-902,335545070,auth_datalength,"Client authentication plugin expected @2 bytes of @3 from server, got @1"
-902,335545106,login_error,"Error occurred during login, please check server firebird.log for details"
-902,335545107,already_opened,"Database already opened with engine instance, incompatible with current"
-902,335545108,bad_crypt_key,Invalid crypt key @1
-902,335545112,miss_prvlg,System privilege @1 is missing
-902,335545113,crypt_checksum,Invalid or missing checksum of encrypted database
-902,335545114,not_dba,You must have SYSDBA rights at this server
-902,335545126,sql_too_long,SQL statement is too long. Maximum size is @1 bytes.
-902,335545130,att_shut_killed,Killed by database administrator.
-902,335545131,att_shut_idle,Idle timeout expired.
-902,335545132,att_shut_db_down,Database is shutdown.
-902,335545133,att_shut_engine,Engine is shutdown.
-902,335545134,overriding_without_identity,OVERRIDING clause can be used only when an identity column is present in the INSERT's field list for table/view @1
-902,335545135,overriding_system_invalid,OVERRIDING SYSTEM VALUE can be used only for identity column defined as 'GENERATED ALWAYS' in INSERT for table/view @1
-902,335545136,overriding_user_invalid,OVERRIDING USER VALUE can be used only for identity column defined as 'GENERATED BY DEFAULT' in INSERT for table/view @1
-902,335545137,overriding_system_missing,OVERRIDING SYSTEM VALUE should be used to override the value of an identity column defined as 'GENERATED ALWAYS' in table/view @1
-902,335545166,icu_entrypoint,Missing entrypoint @1 in ICU library
-902,335545167,icu_library,Could not find acceptable ICU library
-902,335545170,iconv_open,Error opening international conversion descriptor from @1 to @2
-902,335545173,deflate_init,Compression stream init error @1
-902,335545174,inflate_init,Decompression stream init error @1
-902,335545180,non_plugin_protocol,Plugin not supported by network protocol
-902,335545200,map_event,Error using events in mapping shared memory: @1
-902,335545201,map_overflow,Global mapping memory overflow
-902,335545204,db_crypt_key,Missing database encryption key for your attachment
-902,335545259,bind_err,"Error processing isc_dpb_set_bind clumplet ""@1"""
-902,335545260,bind_statement,The following statement failed: @1
-902,335545270,wrong_page,"RDB$PAGES written by non-system transaction, DB appears to be damaged"
-902,335545271,repl_error,Replication error
-902,335545272,ses_reset_failed,Reset of user session failed. Connection is shut down.
-902,335545273,block_size,File size is less than expected
-904,335544324,bad_db_handle,invalid database handle (no active connection)
-904,335544375,unavailable,unavailable database
-904,335544381,imp_exc,Implementation limit exceeded
-904,335544386,nopoolids,too many requests
-904,335544389,bufexh,buffer exhausted
-904,335544391,bufinuse,buffer in use
-904,335544393,reqinuse,request in use
-904,335544424,no_lock_mgr,no lock manager available
-904,335544430,virmemexh,unable to allocate memory from operating system
-904,335544451,update_conflict,update conflicts with concurrent update
-904,335544453,obj_in_use,object @1 is in use
-904,335544455,shadow_accessed,cannot attach active shadow file
-904,335544460,shadow_missing,a file in manual shadow @1 is unavailable
-904,335544661,index_root_page_full,"cannot add index, index root page is full."
-904,335544676,sort_mem_err,sort error: not enough memory
-904,335544683,req_depth_exceeded,request depth exceeded. (Recursive definition?)
-904,335544758,sort_rec_size_err,sort record size of @1 bytes is too big
-904,335544761,too_many_handles,too many open handles to database
-904,335544762,optimizer_blk_exc,size of optimizer block exceeded
-904,335544792,service_att_err,Cannot attach to services manager
-904,335544799,svc_name_missing,The service name was not specified.
-904,335544813,optimizer_between_err,Unsupported field type specified in BETWEEN predicate.
-904,335544827,exec_sql_invalid_arg,Invalid argument in EXECUTE STATEMENT - cannot convert to string
-904,335544828,exec_sql_invalid_req,Wrong request type in EXECUTE STATEMENT '@1'
-904,335544829,exec_sql_invalid_var,Variable type (position @1) in EXECUTE STATEMENT '@2' INTO does not match returned column type
-904,335544830,exec_sql_max_call_exceeded,Too many recursion levels of EXECUTE STATEMENT
-904,335544832,wrong_backup_state,Cannot change difference file name while database is in backup mode
-904,335544833,wal_backup_err,Physical backup is not allowed while Write-Ahead Log is in use
-904,335544852,partner_idx_incompat_type,partner index segment no @1 has incompatible data type
-904,335544857,blobtoobig,Maximum BLOB size exceeded
-904,335544862,record_lock_not_supp,Stream does not support record locking
-904,335544863,partner_idx_not_found,Cannot create foreign key constraint @1. Partner index does not exist or is inactive.
-904,335544864,tra_num_exc,Transactions count exceeded. Perform backup and restore to make database operable again
-904,335544865,field_disappeared,Column has been unexpectedly deleted
-904,335544878,concurrent_transaction,concurrent transaction number is @1
-904,335544935,circular_computed,Cannot have circular dependencies with computed fields
-904,335544992,lock_dir_access,Can not access lock files directory @1
-904,335545020,request_outdated,Request can't access new records in relation @1 and should be recompiled
-904,335545096,read_conflict,read conflicts with concurrent update
-904,335545110,max_idx_depth,Maximum index depth (@1 levels) is reached
-906,335544452,unlicensed,product @1 is not licensed
-906,335544744,max_att_exceeded,Maximum user count exceeded.  Contact your database administrator.
-909,335544667,drdb_completed_with_errs,drop database completed with errors
-911,335544459,rec_in_limbo,record from transaction @1 is stuck in limbo
-913,335544336,deadlock,deadlock
-922,335544323,bad_db_format,file @1 is not a valid database
-923,335544421,connect_reject,connection rejected by remote interface
-923,335544461,cant_validate,secondary server attachments cannot validate databases
-923,335544462,cant_start_journal,secondary server attachments cannot start journaling
-923,335544464,cant_start_logging,secondary server attachments cannot start logging
-924,335544325,bad_dpb_content,bad parameters on attach or create database
-924,335544433,journerr,"communication error with journal ""@1"""
-924,335544441,bad_detach,database detach completed with errors
-924,335544648,conn_lost,Connection lost to pipe server
-924,335544972,bad_conn_str,Invalid connection string
-924,335545085,baddpb_damaged_mode,Incompatible mode of attachment to damaged database
-924,335545086,baddpb_buffers_range,Attempt to set in database number of buffers which is out of acceptable range [@1:@2]
-924,335545087,baddpb_temp_buffers,Attempt to temporarily set number of buffers less than @1
-926,335544447,no_rollback,no rollback performed
-999,335544689,ib_error,Firebird error
